Date,Open,High,Low,Close,Volume,Change,news,Open_USD/KRW,High_USD/KRW,Low_USD/KRW,Close_USD/KRW,Adj Close_USD/KRW,Volume_USD/KRW,Open_ks11,High_ks11,Low_ks11,Close_ks11,Adj Close_ks11,Volume_ks11
2020-02-17,36129.0,36530.0,35928.0,36229.0,329408.0,0.002767859614160262,0.33,1180.890015,1184.219971,1178.449951,1182.180054,1182.180054,0.0,2243.070068,2250.050049,2230.26001,2242.169922,2242.169922,458200.0
2020-02-18,36229.0,36831.0,35928.0,36530.0,587253.0,0.00830826133760243,0.45,1184.77002,1191.599976,1184.630005,1183.810059,1183.810059,0.0,2225.97998,2232.929932,2205.209961,2208.879883,2208.879883,470400.0
2020-02-19,36931.0,38236.0,36831.0,38136.0,1362998.0,0.04396386531617846,0.44,1190.050049,1193.390015,1186.609985,1189.930054,1189.930054,0.0,2222.51001,2226.0,2191.199951,2210.340088,2210.340088,590800.0
2020-02-20,38235.0,38435.0,37733.0,38236.0,547405.0,0.0026221942521502672,0.17,1191.780029,1207.109985,1190.469971,1191.369995,1191.369995,0.0,2223.550049,2228.179932,2186.719971,2195.5,2195.5,709600.0
2020-02-21,37834.0,38435.0,37633.0,38035.0,558497.0,-0.005256826027827177,0.44,1204.319946,1214.5,1202.550049,1204.400024,1204.400024,0.0,2165.649902,2184.429932,2160.280029,2162.840088,2162.840088,635500.0
2020-02-24,37030.0,37331.0,36529.0,36831.0,792733.0,-0.03165505455501516,0.3,1214.550049,1222.540039,1214.390015,1205.77002,1205.77002,0.0,2114.040039,2120.060059,2079.030029,2079.040039,2079.040039,948600.0
2020-02-25,36529.0,37331.0,36128.0,37232.0,596763.0,0.010887567538215182,0.63,1217.040039,1217.540039,1208.030029,1217.650024,1217.650024,0.0,2075.550049,2105.48999,2071.5,2103.610107,2103.610107,1565600.0
2020-02-26,36830.0,37230.0,36429.0,36931.0,516378.0,-0.00808444348947146,0.43,1212.390015,1219.869995,1211.869995,1214.550049,1214.550049,0.0,2064.070068,2089.639893,2059.129883,2076.77002,2076.77002,810900.0
2020-02-27,36929.0,37230.0,35425.0,35827.0,785062.0,-0.029893585334813566,0.67,1213.140015,1218.050049,1208.219971,1211.359985,1211.359985,0.0,2073.870117,2085.399902,2049.149902,2054.889893,2054.889893,562500.0
2020-02-28,35025.0,35426.0,34222.0,34523.0,1022917.0,-0.036397130655650756,0.33,1212.329956,1218.030029,1201.189941,1211.310059,1211.310059,0.0,2020.170044,2031.01001,1980.819946,1987.01001,1987.01001,671600.0
2020-03-02,35025.0,35426.0,34021.0,35125.0,793495.0,0.017437650262144055,0.14,1199.319946,1206.47998,1188.01001,1200.099976,1200.099976,0.0,1997.030029,2017.069946,1969.339966,2002.51001,2002.51001,528100.0
2020-03-03,36229.0,36329.0,35125.0,35125.0,629017.0,0.0,0.29,1189.25,1195.900024,1177.410034,1188.280029,1188.280029,0.0,2051.850098,2051.850098,2009.390015,2014.150024,2014.150024,615700.0
2020-03-04,34923.0,36327.0,34923.0,36028.0,709188.0,0.025708185053380683,0.53,1186.339966,1188.359985,1180.01001,1186.339966,1186.339966,0.0,2005.810059,2063.590088,2005.810059,2059.330078,2059.330078,606300.0
2020-03-05,36628.0,36729.0,35425.0,36028.0,821744.0,0.0,0.31,1185.060059,1188.780029,1179.199951,1183.680054,1183.680054,0.0,2078.110107,2089.080078,2059.98999,2085.26001,2085.26001,675200.0
2020-03-06,35424.0,35825.0,34923.0,35225.0,568424.0,-0.02228822027312094,0.55,1187.780029,1193.849976,1166.280029,1187.469971,1187.469971,0.0,2053.090088,2062.570068,2032.130005,2040.219971,2040.219971,865600.0
2020-03-09,34322.0,34422.0,33318.0,33620.0,805638.0,-0.04556422995031939,0.64,1187.599976,1206.199951,1187.599976,1187.699951,1187.699951,0.0,1981.02002,1989.5,1946.900024,1954.77002,1954.77002,666900.0
2020-03-10,33017.0,35025.0,32917.0,34724.0,950875.0,0.032837596668649605,0.44,1198.0,1199.689941,1189.140015,1199.959961,1199.959961,0.0,1942.849976,1968.170044,1934.719971,1962.930054,1962.930054,638600.0
2020-03-11,34523.0,35025.0,33519.0,33921.0,550227.0,-0.02312521598894135,0.72,1184.0,1197.359985,1181.359985,1184.699951,1184.699951,0.0,1965.670044,1967.699951,1898.27002,1908.27002,1908.27002,679700.0
2020-03-12,33519.0,33921.0,31813.0,32315.0,1218070.0,-0.047345302320096705,0.22,1190.349976,1211.660034,1190.349976,1189.390015,1189.390015,0.0,1887.969971,1897.22998,1808.560059,1834.329956,1834.329956,850300.0
2020-03-13,30106.0,32413.0,29102.0,31913.0,1601985.0,-0.012440043323533989,0.54,1209.939941,1225.910034,1204.349976,1209.969971,1209.969971,0.0,1722.680054,1809.310059,1680.599976,1771.439941,1771.439941,1035300.0
2020-03-16,32514.0,32915.0,29604.0,29605.0,1252484.0,-0.07232162441638201,0.73,1214.890015,1231.150024,1213.349976,1210.800049,1210.800049,0.0,1805.430054,1805.430054,1714.380005,1714.859985,1714.859985,682000.0
2020-03-17,28300.0,30205.0,28099.0,29605.0,1221046.0,0.0,0.7,1232.02002,1246.459961,1232.02002,1232.040039,1232.040039,0.0,1640.839966,1722.969971,1637.880005,1672.439941,1672.439941,649800.0
2020-03-18,29806.0,30508.0,28200.0,28301.0,1107527.0,-0.04404661374767771,0.47,1237.97998,1261.5,1233.030029,1237.98999,1237.98999,0.0,1686.119995,1693.949951,1591.119995,1591.199951,1591.199951,728000.0
2020-03-19,29204.0,29505.0,25591.0,26896.0,2157141.0,-0.049644888873184745,0.2,1253.969971,1291.76001,1246.949951,1255.349976,1255.349976,0.0,1626.089966,1626.089966,1439.430054,1457.640015,1457.640015,977700.0
2020-03-20,27698.0,30308.0,26996.0,30007.0,1765756.0,0.11566775728732903,0.89,1256.650024,1263.859985,1194.459961,1256.880005,1256.880005,0.0,1498.48999,1566.819946,1466.47998,1566.150024,1566.150024,817000.0
2020-03-23,27697.0,29704.0,27597.0,28802.0,1569378.0,-0.040157296630786155,0.45,1272.150024,1280.900024,1249.75,1253.949951,1253.949951,0.0,1474.449951,1516.75,1458.410034,1482.459961,1482.459961,647200.0
2020-03-24,30206.0,31109.0,29504.0,31010.0,1271387.0,0.07666134296229421,0.67,1261.449951,1261.449951,1236.949951,1262.930054,1262.930054,0.0,1523.689941,1609.969971,1508.680054,1609.969971,1609.969971,679300.0
2020-03-25,32213.0,32614.0,30307.0,31010.0,1290376.0,0.0,0.6,1232.5,1236.959961,1224.900024,1228.599976,1228.599976,0.0,1668.189941,1707.640015,1645.280029,1704.76001,1704.76001,872800.0
2020-03-26,31109.0,31309.0,30106.0,30207.0,893688.0,-0.025894872621734955,0.25,1223.0,1233.76001,1214.599976,1231.079956,1231.079956,0.0,1699.109985,1735.75,1679.22998,1686.23999,1686.23999,992500.0
2020-03-27,31412.0,31512.0,29906.0,30609.0,958988.0,0.013308173602145201,0.57,1213.0,1226.430054,1205.180054,1212.189941,1212.189941,0.0,1756.069946,1759.050049,1668.209961,1717.72998,1717.72998,1077500.0
2020-03-30,30006.0,31008.0,29604.0,30709.0,668254.0,0.003267012970041394,0.5,1211.73999,1226.310059,1211.73999,1211.630005,1211.630005,0.0,1670.339966,1729.630005,1659.949951,1717.119995,1717.119995,767800.0
2020-03-31,31111.0,31913.0,30508.0,31211.0,1042474.0,0.01634699925103389,0.23,1223.0,1224.130005,1212.73999,1222.699951,1222.699951,0.0,1739.290039,1757.810059,1722.619995,1754.640015,1754.640015,1037500.0
2020-04-01,31309.0,31811.0,30106.0,30207.0,794295.0,-0.032168145846015794,0.46,1218.660034,1232.410034,1216.439941,1216.660034,1216.660034,0.0,1737.280029,1762.439941,1685.369995,1685.459961,1685.459961,1243600.0
2020-04-02,30507.0,31511.0,29905.0,31512.0,1043790.0,0.04320190684278469,0.25,1236.560059,1242.910034,1224.599976,1234.72998,1234.72998,0.0,1693.530029,1726.76001,1664.130005,1724.859985,1724.859985,766300.0
2020-04-03,31811.0,31911.0,31110.0,31612.0,545749.0,0.003173394262503182,0.67,1225.630005,1239.5,1223.859985,1226.849976,1226.849976,0.0,1731.170044,1743.910034,1706.680054,1725.439941,1725.439941,1000100.0
2020-04-06,31813.0,32315.0,31612.0,32215.0,807805.0,0.019075034796912638,0.44,1236.550049,1238.459961,1223.880005,1235.800049,1235.800049,0.0,1745.25,1794.189941,1742.670044,1791.880005,1791.880005,1219400.0
2020-04-07,32815.0,33015.0,31812.0,32114.0,920798.0,-0.003135185472605939,0.64,1222.910034,1224.719971,1207.780029,1223.099976,1223.099976,0.0,1826.719971,1838.969971,1791.920044,1823.599976,1823.599976,951400.0
2020-04-08,31913.0,32215.0,31713.0,31713.0,738303.0,-0.012486765896493779,0.23,1214.800049,1222.359985,1214.319946,1215.310059,1215.310059,0.0,1815.75,1842.160034,1801.800049,1807.140015,1807.140015,907500.0
2020-04-09,32315.0,32315.0,31612.0,31713.0,726920.0,0.0,0.56,1213.51001,1221.369995,1208.079956,1214.75,1214.75,0.0,1838.089966,1839.329956,1818.300049,1836.209961,1836.209961,920600.0
2020-04-10,31813.0,32415.0,31512.0,32315.0,753323.0,0.018982751552990784,0.19,1209.22998,1215.209961,1206.329956,1209.51001,1209.51001,0.0,1835.76001,1861.099976,1824.430054,1860.699951,1860.699951,992500.0
2020-04-13,32313.0,32313.0,31511.0,31612.0,470251.0,-0.021754603125483496,0.4,1211.040039,1220.609985,1211.030029,1211.040039,1211.040039,0.0,1853.300049,1853.300049,1825.76001,1825.76001,1825.76001,1017800.0
2020-04-14,32014.0,32215.0,31713.0,32014.0,430759.0,0.012716689864608277,0.13,1213.859985,1217.560059,1207.859985,1213.900024,1213.900024,0.0,1846.410034,1864.459961,1837.170044,1857.079956,1857.079956,886800.0
2020-04-16,31912.0,33517.0,31812.0,33218.0,1005533.0,0.037608546261010734,0.44,1225.599976,1228.560059,1223.410034,1222.550049,1222.550049,0.0,1839.51001,1862.22998,1828.130005,1857.069946,1857.069946,878300.0
2020-04-17,33921.0,34623.0,33620.0,34523.0,947794.0,0.03928592931543129,0.36,1220.099976,1223.109985,1213.410034,1226.640015,1226.640015,0.0,1893.310059,1926.02002,1893.189941,1914.530029,1914.530029,1667500.0
2020-04-20,34623.0,35928.0,34523.0,35125.0,859303.0,0.017437650262144055,0.23,1215.25,1221.51001,1214.400024,1215.26001,1215.26001,0.0,1908.339966,1925.25,1893.170044,1898.359985,1898.359985,1087500.0
2020-04-21,35424.0,35625.0,33819.0,35225.0,1232126.0,0.002846975088967918,0.33,1220.719971,1240.630005,1218.329956,1218.099976,1218.099976,0.0,1886.780029,1898.319946,1841.660034,1879.380005,1879.380005,1174300.0
2020-04-22,34923.0,35525.0,34421.0,35526.0,686146.0,0.008545067423704644,0.57,1232.630005,1237.369995,1228.400024,1230.849976,1230.849976,0.0,1855.51001,1897.900024,1844.849976,1896.150024,1896.150024,820400.0
2020-04-23,36429.0,37431.0,36228.0,37232.0,1509799.0,0.04802116759556374,0.38,1233.709961,1235.790039,1227.099976,1231.380005,1231.380005,0.0,1907.449951,1923.530029,1895.97998,1914.72998,1914.72998,683700.0
2020-04-24,37032.0,37835.0,36530.0,36731.0,1073684.0,-0.013456166738289643,0.55,1231.609985,1237.089966,1230.810059,1232.449951,1232.449951,0.0,1906.069946,1908.290039,1880.709961,1889.01001,1889.01001,933900.0
2020-04-27,36730.0,37532.0,36429.0,36931.0,721963.0,0.005444991968636792,0.17,1230.459961,1234.109985,1222.280029,1229.5,1229.5,0.0,1897.060059,1929.819946,1894.619995,1922.77002,1922.77002,735700.0
2020-04-28,37230.0,37431.0,36429.0,37132.0,668638.0,0.005442582112588301,0.67,1222.530029,1227.189941,1215.650024,1220.869995,1220.869995,0.0,1931.25,1941.790039,1911.630005,1934.089966,1934.089966,1173500.0
2020-04-29,36930.0,37431.0,36629.0,36931.0,659512.0,-0.0054131207583755225,0.61,1220.449951,1220.859985,1211.890015,1220.400024,1220.400024,0.0,1936.890015,1957.51001,1934.310059,1947.560059,1947.560059,1984200.0
2020-05-04,36429.0,38134.0,36128.0,37433.0,1019409.0,0.013592916519996834,0.16,1223.790039,1229.810059,1222.630005,1223.780029,1223.780029,0.0,1906.420044,1918.660034,1894.290039,1895.369995,1895.369995,1146900.0
2020-05-06,37935.0,40143.0,37734.0,40043.0,2035947.0,0.06972457457323755,0.21,1220.48999,1228.680054,1220.300049,1221.25,1221.25,0.0,1919.449951,1928.76001,1919.449951,1928.76001,1928.76001,1082200.0
2020-05-07,40042.0,41646.0,39841.0,41347.0,2629709.0,0.032564992632919676,0.91,1227.170044,1228.26001,1218.130005,1228.530029,1228.530029,0.0,1922.0,1938.5,1918.569946,1928.609985,1928.609985,775700.0
2020-05-08,41446.0,42148.0,40945.0,41347.0,1405404.0,0.0,0.38,1218.589966,1220.900024,1214.119995,1218.630005,1218.630005,0.0,1944.939941,1956.890015,1942.540039,1945.819946,1945.819946,784500.0
2020-05-11,41547.0,42449.0,41447.0,41648.0,1048413.0,0.007279851017002459,0.45,1218.180054,1225.199951,1213.410034,1218.699951,1218.699951,0.0,1953.51001,1960.459961,1932.869995,1935.400024,1935.400024,591100.0
2020-05-12,41948.0,43453.0,41346.0,43053.0,1563095.0,0.03373511333077217,0.33,1223.23999,1228.209961,1219.180054,1222.400024,1222.400024,0.0,1938.619995,1938.619995,1905.170044,1922.170044,1922.170044,799900.0
2020-05-13,42451.0,43455.0,42451.0,43455.0,1113608.0,0.00933732840917001,0.63,1225.849976,1227.630005,1220.869995,1225.650024,1225.650024,0.0,1897.5,1940.420044,1897.23999,1940.420044,1940.420044,618800.0
2020-05-14,43354.0,45763.0,42953.0,45161.0,1459813.0,0.03925900356690826,0.59,1227.219971,1233.130005,1225.400024,1226.550049,1226.550049,0.0,1922.439941,1931.430054,1913.48999,1924.959961,1924.959961,760600.0
2020-05-15,45861.0,46463.0,43353.0,44458.0,1524083.0,-0.015566528641969835,0.57,1225.780029,1234.219971,1225.780029,1225.459961,1225.459961,0.0,1937.630005,1938.589966,1913.209961,1927.280029,1927.280029,866400.0
2020-05-18,44458.0,45261.0,43856.0,44358.0,744533.0,-0.0022493139592424383,0.45,1231.569946,1234.339966,1224.300049,1232.089966,1232.089966,0.0,1934.51001,1943.069946,1921.140015,1937.109985,1937.109985,761700.0
2020-05-19,44456.0,44657.0,42952.0,44157.0,1308903.0,-0.004531313404571913,0.24,1222.550049,1226.660034,1219.869995,1224.199951,1224.199951,0.0,1977.469971,1983.77002,1968.589966,1980.609985,1980.609985,773400.0
2020-05-20,44859.0,47066.0,44558.0,46465.0,1773960.0,0.05226804357180059,1.0,1225.310059,1231.400024,1223.449951,1224.319946,1224.319946,0.0,1972.119995,1992.199951,1972.119995,1989.640015,1989.640015,699400.0
2020-05-21,47669.0,48172.0,47067.0,47670.0,1408737.0,0.02593349833207781,0.65,1226.339966,1233.650024,1226.290039,1226.550049,1226.550049,0.0,2003.199951,2004.949951,1993.0,1998.310059,1998.310059,600900.0
2020-05-22,47670.0,49878.0,47168.0,49577.0,1887064.0,0.040004195510803475,0.75,1233.01001,1243.530029,1232.0,1233.390015,1233.390015,0.0,2001.599976,2002.650024,1961.400024,1970.130005,1970.130005,847500.0
2020-05-25,50379.0,54193.0,49978.0,53792.0,2653776.0,0.0850192629646811,0.92,1239.209961,1243.810059,1237.209961,1239.550049,1239.550049,0.0,1980.51001,1994.900024,1967.839966,1994.599976,1994.599976,641500.0
2020-05-26,54894.0,56098.0,52386.0,54193.0,3274293.0,0.007454640095181375,0.39,1240.719971,1241.219971,1229.560059,1240.02002,1240.02002,0.0,2001.0,2029.890015,1997.939941,2029.780029,2029.780029,1017800.0
2020-05-27,52585.0,53589.0,51583.0,52286.0,2015974.0,-0.03518904655582822,0.44,1229.949951,1238.619995,1228.75,1230.869995,1230.869995,0.0,2027.900024,2043.439941,2019.819946,2031.199951,2031.199951,1178800.0
2020-05-28,51683.0,54193.0,50681.0,53591.0,2495048.0,0.024958880006120232,0.57,1237.290039,1242.050049,1234.069946,1238.300049,1238.300049,0.0,2047.079956,2054.52002,2003.75,2028.540039,2028.540039,1172100.0
2020-05-29,52887.0,53689.0,51683.0,52888.0,1645822.0,-0.013117874269933383,0.29,1237.26001,1239.949951,1233.430054,1237.97998,1237.97998,0.0,2018.369995,2038.890015,2006.619995,2029.599976,2029.599976,1086200.0
2020-06-01,52888.0,53390.0,52086.0,52989.0,1083698.0,0.0019096959612767694,0.47,1230.209961,1230.589966,1221.130005,1230.469971,1230.469971,0.0,2037.040039,2065.379883,2035.630005,2065.080078,2065.080078,997300.0
2020-06-02,52688.0,52788.0,51584.0,52086.0,978846.0,-0.017041272716978972,0.33,1222.079956,1226.670044,1215.790039,1222.98999,1222.98999,0.0,2061.449951,2089.429932,2059.139893,2087.189941,2087.189941,1000300.0
2020-06-03,52084.0,52485.0,49676.0,50078.0,2302391.0,-0.03855162615674079,0.55,1217.959961,1219.25,1213.27002,1219.140015,1219.140015,0.0,2108.550049,2156.550049,2107.689941,2147.0,2147.0,1152000.0
2020-06-04,49677.0,51584.0,49577.0,50982.0,1228950.0,0.01805183913095565,0.55,1215.420044,1219.449951,1212.170044,1215.819946,1215.819946,0.0,2181.639893,2191.0,2139.679932,2151.179932,2151.179932,1393300.0
2020-06-05,50779.0,50879.0,49676.0,50379.0,1007264.0,-0.01182770389549248,0.67,1215.689941,1217.609985,1201.910034,1215.380005,1215.380005,0.0,2151.169922,2187.25,2138.179932,2181.870117,2181.870117,854600.0
2020-06-08,50680.0,51782.0,49877.0,51483.0,1417078.0,0.021913892693384174,0.78,1200.780029,1205.410034,1195.380005,1201.109985,1201.109985,0.0,2215.600098,2217.209961,2174.959961,2184.290039,2184.290039,854000.0
2020-06-09,51283.0,52086.0,50681.0,51082.0,834862.0,-0.00778897888623431,0.0,1196.640015,1202.040039,1193.900024,1195.72998,1195.72998,0.0,2206.22998,2212.169922,2166.01001,2188.919922,2188.919922,817100.0
2020-06-10,51482.0,52886.0,51482.0,52587.0,1575452.0,0.02946243295094164,0.48,1197.660034,1199.359985,1186.310059,1197.300049,1197.300049,0.0,2187.909912,2200.679932,2178.120117,2195.689941,2195.689941,706300.0
2020-06-11,52988.0,53790.0,52386.0,53189.0,1724551.0,0.011447696198680246,0.67,1192.680054,1200.52002,1186.920044,1189.73999,1189.73999,0.0,2184.360107,2200.719971,2148.51001,2176.780029,2176.780029,827400.0
2020-06-12,51482.0,53790.0,51382.0,53390.0,1688975.0,0.0037789768561169446,0.24,1206.22998,1209.410034,1199.560059,1204.76001,1204.76001,0.0,2088.23999,2137.120117,2084.629883,2132.300049,2132.300049,689900.0
2020-06-15,53390.0,54394.0,50179.0,50681.0,1549230.0,-0.05073983892114631,0.24,1202.609985,1216.51001,1202.599976,1202.609985,1202.609985,0.0,2114.409912,2129.669922,2030.819946,2030.819946,2030.819946,1071600.0
2020-06-16,52285.0,52787.0,51783.0,52788.0,915456.0,0.04157376531639079,0.57,1205.790039,1214.530029,1203.089966,1206.900024,1206.900024,0.0,2091.090088,2138.080078,2079.02002,2138.050049,2138.050049,973300.0
2020-06-17,52486.0,53790.0,51783.0,52788.0,1162204.0,0.0,0.38,1210.72998,1218.560059,1210.550049,1211.150024,1211.150024,0.0,2133.179932,2154.370117,2105.26001,2141.050049,2141.050049,927200.0
2020-06-18,53088.0,53589.0,52285.0,52888.0,981144.0,0.0018943699325604246,0.5,1215.949951,1217.52002,1207.02002,1214.349976,1214.349976,0.0,2134.350098,2145.129883,2120.290039,2133.47998,2133.47998,767100.0
2020-06-19,53689.0,54091.0,52586.0,52888.0,920126.0,0.0,0.34,1209.75,1213.5,1205.219971,1211.359985,1211.359985,0.0,2153.090088,2153.570068,2108.909912,2141.320068,2141.320068,1079300.0
2020-06-22,52888.0,55397.0,52286.0,54996.0,2008656.0,0.039857812736348475,0.73,1211.48999,1215.689941,1209.180054,1210.890015,1210.890015,0.0,2126.379883,2142.879883,2122.100098,2126.72998,2126.72998,789400.0
2020-06-23,55999.0,58005.0,55597.0,56501.0,2166267.0,0.027365626591024705,0.45,1206.189941,1215.52002,1204.400024,1208.0,1208.0,0.0,2149.129883,2158.149902,2110.51001,2131.23999,2131.23999,917600.0
2020-06-24,56500.0,57001.0,55196.0,56702.0,1081233.0,0.003557459160014931,0.37,1207.920044,1207.920044,1198.300049,1207.949951,1207.949951,0.0,2145.929932,2171.860107,2143.909912,2161.51001,2161.51001,913900.0
2020-06-25,55897.0,56600.0,54895.0,55096.0,900258.0,-0.028323515925364195,0.57,1205.869995,1207.77002,1200.469971,1205.25,1205.25,0.0,2130.449951,2143.330078,2112.370117,2112.370117,2112.370117,1017700.0
