Date,Open,High,Low,Close,Volume,Change,news,Open_USD/KRW,High_USD/KRW,Low_USD/KRW,Close_USD/KRW,Adj Close_USD/KRW,Volume_USD/KRW,Open_ks11,High_ks11,Low_ks11,Close_ks11,Adj Close_ks11,Volume_ks11
2020-01-02,30909.0,0.1792485549132948,0.18949068322981366,0.02728060894610004,0.012757084517146942,0.36744639251195765,0.37,0.19658679262767323,0.2050768013818409,0.18848188615680359,0.19509807689608413,0.19509807689608413,,0.3969175515321186,0.38101406539150845,0.3946153730807146,0.38836413666148695,0.38836413666148695,0.06345290061365218
2020-01-03,30810.0,0.17983236994219653,0.18824844720496894,0.02728060894610004,0.016662902031780856,0.39291417165668674,0.56,0.20653273785122095,0.22696205309170978,0.21736295318787818,0.20392469458475818,0.20392469458475818,,0.39220436976202,0.38160307071796756,0.391140071011917,0.3890623722020644,0.3890623722020644,0.106756500284684
2020-01-06,30206.0,0.17982080924855492,0.18699378881987577,0.030226885322988305,0.02083683070383995,0.4440566708720496,0.57,0.23382101373841854,0.23923790513859236,0.24687204959555814,0.22807245256672062,0.22807245256672062,,0.3716637354702392,0.3599505893437302,0.38282118105979684,0.37748506058454795,0.37748506058454795,0.09445182514076042
2020-01-07,31110.0,0.1856242774566474,0.1926024844720497,0.03833832951272556,0.044465700930207054,0.5318947207165802,0.42,0.23138305913103732,0.22679559197315907,0.23633081841059417,0.23243036420568414,0.23243036420568414,,0.37801549047784827,0.3695098109731037,0.39053669437699495,0.38856446304198544,0.38856446304198544,0.08670209400898336
2020-01-08,31813.0,0.18795375722543353,0.1951055900621118,0.03760359724916241,0.04507077689997453,0.38075812627096833,0.39,0.23141078796825337,0.2568737852061337,0.2376165206485798,0.22976553893692458,0.22976553893692458,,0.37237375288843994,0.35878356944800655,0.3762317872824995,0.3754499500827017,0.3754499500827017,0.19602075030049979
2020-01-09,32816.0,0.192,0.2025776397515528,0.044238229589137715,0.0464838380731392,0.5030261398861554,0.45,0.21703228741206562,0.2117424254816957,0.22079079641813912,0.21533245260885453,0.21533245260885453,,0.38653529807846326,0.3721940511017235,0.3947876911282855,0.3944694692495285,0.3944694692495285,0.09442019358512052
2020-01-10,33118.0,0.19317341040462427,0.20320496894409937,0.045715041438899665,0.02127032823452878,0.41675177154273674,0.24,0.20938598228627367,0.21465874173691316,0.21990506554735262,0.20575670071992097,0.20575670071992097,,0.3905112615959975,0.383570491283701,0.4033761076618661,0.405261992717,0.405261992717,0.09502119314227873
2020-01-13,33217.0,0.1943236994219653,0.20569565217391306,0.048661317815787926,0.025174028803584922,0.4401821455223503,0.39,0.20481510967361813,0.19841151889166225,0.2089928066000606,0.20331414152385685,0.20331414152385685,,0.3987089284126852,0.3966364708321182,0.4122068213960975,0.417640477791145,0.417640477791145,0.06142848105269817
2020-01-14,33618.0,0.19547976878612716,0.2063167701863354,0.048661317815787926,0.0224018356458494,0.39291417165668674,0.58,0.19461992351002053,0.20216082673629956,0.20182257982714505,0.19501472503710884,0.19501472503710884,,0.41977384274376517,0.40795185273393736,0.4275353771323957,0.42284724845811067,0.42284724845811067,0.17137976845701272
2020-01-15,33518.0,0.1978034682080925,0.20756521739130435,0.05308440604243814,0.0244570193363926,0.463026139016457,0.27,0.20259866162829063,0.2106314302710025,0.2143919229996812,0.20364720200729927,0.20364720200729927,,0.4125319325807508,0.40096031841023894,0.4223899045425721,0.4185714141292922,0.4185714141292922,0.1430062630480167
2020-01-16,34120.0,0.19954335260115608,0.21192546583850932,0.05529595015576324,0.013762739513868852,0.42735165933190344,0.78,0.21259972930903556,0.20743779083654984,0.21890530852851534,0.2028977291814391,0.2028977291814391,,0.41369516106577703,0.407007083888696,0.42347827105082664,0.42781061453789204,0.42781061453789204,0.16264945910039855
