Date,Open,High,Low,Close,Volume,Change
2020-01-28,0.3522012578616352,0.2976525821596244,0.3389830508474576,0.33608247422680415,0.2116986536571748,0.18377891436042137
2020-01-29,0.34591194968553457,0.3032863849765258,0.3495762711864407,0.3422680412371134,0.12631201665754357,0.40916867853880284
2020-01-30,0.33962264150943394,0.2863849765258216,0.3072033898305085,0.3030927835051546,0.17807362404780558,0.18820307772847936
2020-01-31,0.31865828092243187,0.27887323943661974,0.298728813559322,0.2865979381443299,0.16538727576355208,0.2959419147011381
2020-02-03,0.27044025157232704,0.26009389671361505,0.2733050847457627,0.3030927835051546,0.21561071597450976,0.4630435142838201
2020-02-04,0.3039832285115304,0.29014084507042254,0.3072033898305085,0.33814432989690724,0.1896453411191558,0.555199458067756
2020-02-05,0.36477987421383645,0.3126760563380282,0.3516949152542373,0.35051546391752575,0.15981238084169566,0.43933026330404024
2020-02-06,0.3668763102725367,0.3295774647887324,0.3686440677966102,0.3835051546391753,0.10597870609496113,0.5384152554282897
2020-02-07,0.38784067085953877,0.3314553990610329,0.3686440677966102,0.36907216494845363,0.12579616747561978,0.3109457555087381
2020-02-10,0.3480083857442348,0.3051643192488263,0.3559322033898305,0.354639175257732,0.08681533896924204,0.3101581561519696
2020-02-11,0.36058700209643607,0.3220657276995305,0.3686440677966102,0.35876288659793815,0.06273287454706167,0.3987763975641447
2020-02-12,0.3710691823899371,0.3220657276995305,0.3686440677966102,0.3711340206185567,0.08441507707603449,0.43832148309159225
2020-02-13,0.389937106918239,0.3389671361502347,0.3855932203389831,0.3752577319587629,0.15001338742717427,0.39851362640400256
2020-02-14,0.3836477987421384,0.34460093896713617,0.3792372881355932,0.3979381443298969,0.0888137946983186,0.4864001086682577
2020-02-17,0.39832285115303984,0.3464788732394366,0.4004237288135593,0.3917525773195876,0.03516388286844036,0.35010912182006626
2020-02-18,0.38155136268343814,0.32582159624413143,0.3686440677966102,0.35670103092783506,0.12901095982855104,0.21493552521604992
2020-02-19,0.36058700209643607,0.3164319248826291,0.3622881355932203,0.3649484536082474,0.08497445683626736,0.4185820047806508
2020-02-20,0.37945492662473795,0.3333333333333333,0.3665254237288136,0.36082474226804123,0.10437901648691081,0.35919730999962435
2020-02-21,0.33962264150943394,0.3051643192488263,0.3432203389830508,0.3443298969072165,0.09474396064977668,0.29981349401541263
2020-02-24,0.31027253668763105,0.27323943661971833,0.3072033898305085,0.2948453608247423,0.23491885775999097,0.1384254397043383
2020-02-25,0.2851153039832285,0.27136150234741785,0.2944915254237288,0.31752577319587627,0.21431128089613846,0.4937809808927341
2020-02-26,0.2809224318658281,0.25258215962441316,0.2902542372881356,0.28865979381443296,0.233210341706168,0.23547535398226352
2020-02-27,0.28721174004192873,0.2507042253521127,0.2796610169491525,0.27628865979381445,0.20631647617602797,0.31591162848399684
2020-02-28,0.259958071278826,0.2244131455399061,0.2521186440677966,0.24123711340206186,0.28728200332926124,0.1985093123568461
2020-03-02,0.24528301886792453,0.2244131455399061,0.23940677966101695,0.25773195876288657,0.2914124992496003,0.4664587579840382
2020-03-03,0.29559748427672955,0.2507042253521127,0.2711864406779661,0.26597938144329897,0.2905476010718222,0.42204478379466104
2020-03-04,0.2557651991614256,0.26384976525821596,0.2605932203389831,0.30721649484536084,0.22472455228120045,0.5930491875036626
2020-03-05,0.31446540880503143,0.27136150234741785,0.3050847457627119,0.3154639175257732,0.18844822655773377,0.42024100169502815
2020-03-06,0.2914046121593291,0.2563380281690141,0.2944915254237288,0.28865979381443296,0.15317031250046206,0.2454898585110389
2020-03-09,0.25366876310272535,0.21502347417840376,0.23940677966101695,0.24123711340206186,0.28973365023121184,0.13743231154969576
2020-03-10,0.2348008385744235,0.2131455399061033,0.24152542372881355,0.24948453608247423,0.3115589003915682,0.42268154328124624
2020-03-11,0.24528301886792453,0.20375586854460093,0.2055084745762712,0.1979381443298969,0.4724413764061308,0.10730118790866523
2020-03-12,0.1761006289308176,0.1568075117370892,0.1483050847457627,0.1711340206185567,0.5013361935762233,0.23089364969368184
2020-03-13,0.10167714884696016,0.1511737089201878,0.09639830508474577,0.15360824742268042,0.6351564542806202,0.27965155882660536
2020-03-16,0.15723270440251572,0.13802816901408452,0.13771186440677965,0.13195876288659794,0.326147168250121,0.2542115713844694
2020-03-17,0.09014675052410902,0.11455399061032864,0.09322033898305085,0.09896907216494845,0.5376292454512468,0.18481639100043626
2020-03-18,0.10796645702306079,0.09014084507042254,0.06991525423728813,0.06391752577319587,0.4067355407949831,0.16571021849837142
2020-03-19,0.07966457023060797,0.05821596244131456,0.0,0.009278350515463918,0.6051414107988364,0.03418276345992951
2020-03-20,0.03249475890985325,0.036619718309859155,0.026483050847457626,0.05979381443298969,0.5200260592021779,0.7172731493225566
2020-03-23,0.0,0.0,0.00211864406779661,0.0,0.42505863764076096,0.0
2020-03-24,0.02620545073375262,0.06384976525821597,0.015889830508474576,0.09175257731958762,0.5208765615338141,1.0
2020-03-25,0.1331236897274633,0.1136150234741784,0.1027542372881356,0.1268041237113402,0.5555829001715495,0.5936877451234602
2020-03-26,0.13417190775681342,0.107981220657277,0.11440677966101695,0.10927835051546392,0.4307779760114575,0.2752652596494938
2020-03-27,0.14675052410901468,0.11549295774647887,0.09639830508474577,0.11958762886597939,0.40370206276387827,0.44095257745113636
2020-03-30,0.09329140461215933,0.09014084507042254,0.09004237288135593,0.11030927835051546,0.24875706299897887,0.32363899386825523
2020-03-31,0.11320754716981132,0.09295774647887324,0.1027542372881356,0.10824742268041238,0.2943797824121677,0.36650764604506303
2020-04-01,0.10167714884696016,0.08169014084507042,0.07415254237288135,0.06804123711340206,0.25422366377833,0.1366627672204442
2020-04-02,0.07547169811320754,0.061971830985915494,0.0646186440677966,0.088659793814433,0.18752658485165447,0.5084198873607308
2020-04-03,0.10062893081761007,0.07605633802816901,0.09004237288135593,0.09278350515463918,0.20129083542336296,0.40425395504096895
2020-04-06,0.10272536687631027,0.09859154929577464,0.1048728813559322,0.12783505154639174,0.20851885137235177,0.5934592521271366
2020-04-07,0.14779874213836477,0.12488262910798122,0.1419491525423729,0.1463917525773196,0.30466829374032056,0.4885271485580322
2020-04-08,0.14675052410901468,0.11643192488262911,0.13347457627118645,0.12577319587628866,0.22761775065791207,0.25931133276740276
2020-04-09,0.149895178197065,0.11737089201877934,0.13559322033898305,0.1360824742268041,0.19943813615785275,0.43993120709932093
2020-04-10,0.1331236897274633,0.10704225352112676,0.13453389830508475,0.13917525773195877,0.14278986648355435,0.39702595564228976
2020-04-13,0.12683438155136267,0.10046948356807511,0.1271186440677966,0.11958762886597939,0.10248491585616101,0.2644835780684696
2020-04-14,0.129979035639413,0.10610328638497653,0.1271186440677966,0.13402061855670103,0.09981649140581589,0.4648726270165458
2020-04-16,0.14150943396226415,0.10892018779342723,0.13241525423728814,0.13402061855670103,0.20797512132817947,0.3789043285784555
2020-04-17,0.1719077568134172,0.15868544600938966,0.1694915254237288,0.18350515463917524,0.31079144919860263,0.6694420881977969
2020-04-20,0.18448637316561844,0.14741784037558686,0.163135593220339,0.15670103092783505,0.19042796886972202,0.2288779400590646
2020-04-21,0.14255765199161424,0.11549295774647887,0.13559322033898305,0.13917525773195877,0.2559744801984663,0.2782647935805717
2020-04-22,0.1278825995807128,0.12112676056338029,0.1281779661016949,0.1515463917525773,0.15195438989025978,0.45117006574265694
2020-04-23,0.15932914046121593,0.1267605633802817,0.15254237288135594,0.1515463917525773,0.15361728163958868,0.3789043285784555
2020-04-24,0.14779874213836477,0.11643192488262911,0.1419491525423729,0.14123711340206185,0.11652053463357279,0.31940771280886465
2020-04-27,0.14150943396226415,0.12112676056338029,0.1440677966101695,0.1515463917525773,0.09796236083596453,0.43900374693943034
2020-04-28,0.1519916142557652,0.12300469483568074,0.1483050847457627,0.15670103092783505,0.12216356437365206,0.40865263646325095
2020-04-29,0.1530398322851153,0.13051643192488263,0.15466101694915255,0.15463917525773196,0.11635712935945286,0.367064383284587
2020-05-04,0.1320754716981132,0.10422535211267606,0.13135593220338984,0.12371134020618557,0.2403153719424722,0.2009499508116086
2020-05-06,0.13417190775681342,0.10610328638497653,0.13135593220338984,0.13814432989690723,0.14552370509097803,0.4645181185693776
2020-05-07,0.13836477987421383,0.107981220657277,0.13559322033898305,0.12989690721649486,0.09600987245126542,0.3306782099424537
2020-05-08,0.13626834381551362,0.10892018779342723,0.13771186440677965,0.12989690721649486,0.11298785076937044,0.3789043285784555
2020-05-11,0.1320754716981132,0.10704225352112676,0.1271186440677966,0.12164948453608247,0.12526682144862786,0.33028291388806025
2020-05-12,0.12159329140461216,0.09295774647887324,0.11122881355932203,0.11134020618556702,0.20896674317047514,0.3176252728736184
2020-05-13,0.09748427672955975,0.09389671361502347,0.1038135593220339,0.12474226804123711,0.17099207430007296,0.4593986539427209
2020-05-14,0.10796645702306079,0.08544600938967137,0.11334745762711865,0.1134020618556701,0.16014133243196646,0.3117056277396194
2020-05-15,0.12159329140461216,0.09201877934272301,0.11440677966101695,0.11030927835051546,0.1501712212604291,0.36036741422774227
2020-05-18,0.11215932914046121,0.10422535211267606,0.11228813559322035,0.12989690721649486,0.1740522739551996,0.4966728126456825
2020-05-19,0.15723270440251572,0.13051643192488263,0.15677966101694915,0.16082474226804125,0.22948650182417374,0.5612346336674382
2020-05-20,0.15513626834381553,0.12488262910798122,0.15889830508474576,0.15463917525773196,0.10798655401946633,0.34352572464866565
2020-05-21,0.16142557651991615,0.12863849765258217,0.15995762711864406,0.15360824742268042,0.1086060012461811,0.37297251598622727
2020-05-22,0.14675052410901468,0.11737089201877934,0.13347457627118645,0.12886597938144329,0.16487658400884098,0.23639832035675645
2020-05-25,0.1289308176100629,0.10046948356807511,0.13029661016949154,0.1309278350515464,0.10137433014808972,0.39107214928046247
2020-05-26,0.1278825995807128,0.1107981220657277,0.13347457627118645,0.13917525773195877,0.11071420608002706,0.4274759772353909
2020-05-27,0.1331236897274633,0.12112676056338029,0.13771186440677965,0.15257731958762888,0.16300991473980278,0.45719221050634073
2020-05-28,0.17819706498951782,0.14366197183098592,0.16101694915254236,0.16288659793814433,0.3021284264435251,0.43834132850058144
2020-05-29,0.15513626834381553,0.13427230046948357,0.15677966101694915,0.16907216494845362,0.25821509842731,0.41421273686552806
2020-06-01,0.1719077568134172,0.14366197183098592,0.17584745762711865,0.17938144329896907,0.13226294243642894,0.4374034665688719
2020-06-02,0.1761006289308176,0.14929577464788732,0.18008474576271186,0.18350515463917524,0.10030996019258732,0.4020754715168471
2020-06-03,0.1928721174004193,0.21502347417840376,0.19915254237288135,0.24742268041237114,0.5144404945570512,0.7366595627400804
2020-06-04,0.27672955974842767,0.25258215962441316,0.2605932203389831,0.24948453608247423,0.40753649160690825,0.3897883883807086
2020-06-05,0.24737945492662475,0.231924882629108,0.2478813559322034,0.26804123711340205,0.20080522106702556,0.4766814592195797
2020-06-08,0.2893081761006289,0.2431924882629108,0.2627118644067797,0.2556701030927835,0.23500672328599087,0.31477662487869096
2020-06-09,0.27672955974842767,0.2431924882629108,0.2563559322033898,0.26804123711340205,0.21565295719601565,0.44373288149898216
2020-06-10,0.2620545073375262,0.231924882629108,0.2669491525423729,0.26597938144329897,0.12981801438460863,0.3682163779618287
2020-06-11,0.24947589098532494,0.21690140845070421,0.2309322033898305,0.24329896907216494,0.3317694973075805,0.2611246561695925
2020-06-12,0.19916142557651992,0.17370892018779344,0.19491525423728814,0.2020618556701031,0.25086999941742366,0.16042136017225953
2020-06-15,0.18448637316561844,0.15868544600938966,0.16101694915254236,0.15257731958762888,0.27212548398935277,0.1066987794131066
2020-06-16,0.18029350104821804,0.16056338028169015,0.17584745762711865,0.1979381443298969,0.18974213751108596,0.6404271282358124
2020-06-17,0.19916142557651992,0.1755868544600939,0.1906779661016949,0.2,0.24728080860415003,0.3902897654157458
2020-06-18,0.20125786163522014,0.1643192488262911,0.19703389830508475,0.2020618556701031,0.12083312558719704,0.39026795423406496
2020-06-19,0.20964360587002095,0.1755868544600939,0.19703389830508475,0.21443298969072164,0.14656181475195704,0.44695571586979205
2020-06-22,0.1970649895178197,0.1699530516431925,0.20127118644067796,0.1958762886597938,0.09502734708036094,0.2779850217163495
2020-06-23,0.20754716981132076,0.17370892018779344,0.1864406779661017,0.18350515463917524,0.14571210496074116,0.3104603371296691
2020-06-24,0.1949685534591195,0.19436619718309858,0.19703389830508475,0.21443298969072164,0.22181254585570856,0.5520116999469831
2020-06-25,0.19916142557651992,0.17746478873239438,0.2033898305084746,0.19381443298969073,0.1510998657117146,0.2667717653983381
2020-06-26,0.2138364779874214,0.19436619718309858,0.2097457627118644,0.22268041237113403,0.18698581204785644,0.5389146875210279
2020-06-29,0.20754716981132076,0.1812206572769953,0.2055084745762712,0.20412371134020618,0.14205427068390028,0.2787423898729133
2020-06-30,0.23689727463312368,0.19436619718309858,0.22245762711864406,0.21237113402061855,0.1820390822973381,0.4241853407328687
2020-07-01,0.22641509433962265,0.18873239436619718,0.21398305084745764,0.20824742268041238,0.12938803163419174,0.35643534148668243
2020-07-02,0.19916142557651992,0.1755868544600939,0.2076271186440678,0.21443298969072164,0.09906377909887563,0.41273595933260876
2020-07-03,0.2180293501048218,0.18873239436619718,0.22033898305084745,0.2288659793814433,0.07239284217710854,0.457397122804537
2020-07-06,0.2389937106918239,0.21502347417840376,0.24364406779661016,0.25773195876288657,0.16665493825134237,0.5338397321068047
2020-07-07,0.27672955974842767,0.231924882629108,0.23516949152542374,0.22474226804123712,0.2956309434986697,0.2063425077136348
2020-07-08,0.23060796645702306,0.19436619718309858,0.2245762711864407,0.21649484536082475,0.16438412068379676,0.33447127545315075
2020-07-09,0.2222222222222222,0.18873239436619718,0.22245762711864406,0.21237113402061855,0.1335128733109352,0.3565201301172174
2020-07-10,0.22012578616352202,0.1812206572769953,0.211864406779661,0.21030927835051547,0.0940029116988725,0.3676698350325687
2020-07-13,0.22431865828092243,0.19248826291079812,0.2288135593220339,0.22474226804123712,0.07656042189174075,0.4576950081716191
2020-07-14,0.23270440251572327,0.19248826291079812,0.2309322033898305,0.2329896907216495,0.10056488614180974,0.42333738170376034
2020-07-15,0.24737945492662475,0.21502347417840376,0.2542372881355932,0.2515463917525773,0.21627538532102766,0.4781353942477005
2020-07-16,0.2557651991614256,0.2112676056338028,0.24364406779661016,0.2329896907216495,0.13025135656009068,0.28130594954727844
2020-07-17,0.2431865828092243,0.20938967136150236,0.25,0.24536082474226803,0.05119896283665594,0.44505837235795187
2020-07-20,0.2557651991614256,0.2112676056338028,0.2478813559322034,0.24123711340206186,0.05606487712222659,0.35709619404820525
2020-07-21,0.2641509433962264,0.22253521126760564,0.2648305084745763,0.2639175257731959,0.14820929336445532,0.49929166901113164
2020-07-22,0.2662473794549266,0.2244131455399061,0.2627118644067797,0.2515463917525773,0.08418855246336644,0.3145446982830317
2020-07-23,0.25366876310272535,0.20938967136150236,0.24364406779661016,0.23917525773195877,0.12357751562827607,0.3138387425576706
2020-07-24,0.2389937106918239,0.20375586854460093,0.24152542372881355,0.24123711340206186,0.06182564051608576,0.3898688620206517
2020-07-27,0.24528301886792453,0.22816901408450704,0.2542372881355932,0.27010309278350514,0.18082364467455717,0.5321245800382258
2020-07-28,0.3018867924528302,0.2863849765258216,0.298728813559322,0.3319587628865979,0.5046668387780564,0.6989661590943679
2020-07-29,0.3710691823899371,0.3164319248826291,0.3453389830508475,0.3402061855670103,0.36325213638437737,0.41939451692131097
2020-07-30,0.3584905660377358,0.3107981220657277,0.3538135593220339,0.3402061855670103,0.1598974192458978,0.3789043285784555
2020-07-31,0.35429769392033544,0.30140845070422534,0.326271186440678,0.31752577319587627,0.19133869244433957,0.26831121245216627
2020-08-03,0.31865828092243187,0.26948356807511736,0.3050847457627119,0.2948453608247423,0.18205999590126484,0.2662101342528763
2020-08-04,0.3060796645702306,0.27323943661971833,0.3114406779661017,0.30515463917525776,0.16148652193340826,0.4311209887213094
2020-08-05,0.3081761006289308,0.2619718309859155,0.2966101694915254,0.29690721649484536,0.14161400856594247,0.3374955146711032
2020-08-06,0.3039832285115304,0.27887323943661974,0.3135593220338983,0.31958762886597936,0.1875833402089172,0.4935790887094051
2020-08-07,0.32075471698113206,0.27887323943661974,0.3135593220338983,0.30927835051546393,0.1535850477195093,0.32776801312821285
2020-08-10,0.31446540880503143,0.27699530516431925,0.3220338983050847,0.3154639175257732,0.14202311319931712,0.40985291601616786
2020-08-11,0.3228511530398323,0.2995305164319249,0.3283898305084746,0.3237113402061856,0.22640644134269358,0.419954934753046
2020-08-12,0.3270440251572327,0.29014084507042254,0.326271186440678,0.3402061855670103,0.1514820594576835,0.4604412714269533
2020-08-13,0.3522012578616352,0.30140845070422534,0.3326271186440678,0.334020618556701,0.1930670811534775,0.34874256963492256
2020-08-14,0.3228511530398323,0.27887323943661974,0.326271186440678,0.31958762886597936,0.1171616761756731,0.30816721078357046
2020-08-18,0.3417190775681342,0.30704225352112674,0.3326271186440678,0.32783505154639175,0.23113699682185376,0.41981338093865006
2020-08-19,0.3438155136268344,0.29389671361502345,0.3283898305084746,0.3154639175257732,0.13204453249134784,0.31796104852131635
2020-08-20,0.31446540880503143,0.26384976525821596,0.2754237288135593,0.26597938144329897,0.29120687641189746,0.13260069153091694
2020-08-21,0.2851153039832285,0.2507042253521127,0.2860169491525424,0.27628865979381445,0.18186302003441637,0.4324405433097564
2020-08-24,0.27672955974842767,0.24507042253521127,0.2775423728813559,0.2804123711340206,0.10986732341060898,0.40012727166335077
2020-08-25,0.2893081761006289,0.24882629107981222,0.2923728813559322,0.2865979381443299,0.09763391789103812,0.41062525153154766
2020-08-26,0.2893081761006289,0.2431924882629108,0.2838983050847458,0.2865979381443299,0.140571723281555,0.3789043285784555
2020-08-27,0.28721174004192873,0.23943661971830985,0.2817796610169492,0.27010309278350514,0.12336028857934468,0.29476514287309097
2020-08-28,0.2830188679245283,0.23943661971830985,0.2775423728813559,0.26597938144329897,0.10470980156621365,0.3575668732107285
2020-08-31,0.2809224318658281,0.23568075117370893,0.2478813559322034,0.23711340206185566,0.31824005162158797,0.2290029273308106
2020-09-01,0.24109014675052412,0.2112676056338028,0.25,0.24123711340206186,0.16081727477879101,0.40087400484596747
2020-09-02,0.25157232704402516,0.21690140845070421,0.25,0.24536082474226803,0.1317488557697682,0.4007929359298506
2020-09-03,0.27253668763102723,0.24694835680751173,0.2796610169491525,0.2865979381443299,0.26753583509954515,0.5969856738809644
2020-09-04,0.2641509433962264,0.2300469483568075,0.2711864406779661,0.27010309278350514,0.19365437726284337,0.29476514287309097
2020-09-07,0.2830188679245283,0.25821596244131456,0.2860169491525424,0.28865979381443296,0.1528062643814296,0.4749228777332283
2020-09-08,0.31027253668763105,0.28450704225352114,0.3156779661016949,0.334020618556701,0.30459123988512893,0.6098775622581386
2020-09-09,0.3270440251572327,0.29577464788732394,0.3283898305084746,0.32783505154639175,0.29370716400352387,0.3485884209520767
2020-09-10,0.36268343815513626,0.3089201877934272,0.3559322033898305,0.3443298969072165,0.2857331900846096,0.460162035321308
2020-09-11,0.350104821802935,0.2976525821596244,0.336864406779661,0.3402061855670103,0.12123734485947342,0.3588644211722795
2020-09-14,0.3689727463312369,0.323943661971831,0.3728813559322034,0.36907216494845363,0.17601943025215502,0.5196592036482783
2020-09-15,0.3836477987421384,0.3276995305164319,0.3855932203389831,0.38144329896907214,0.14323894117782743,0.43782961922972885
2020-09-16,0.38784067085953877,0.3333333333333333,0.3877118644067797,0.38144329896907214,0.13335429425310608,0.3789043285784555
2020-09-17,0.37945492662473795,0.323943661971831,0.3601694915254237,0.35051546391752575,0.22877748570100348,0.23304008450726968
2020-09-18,0.36058700209643607,0.30704225352112674,0.3559322033898305,0.3463917525773196,0.15515657257023519,0.35896546272222635
2020-09-21,0.34591194968553457,0.3089201877934272,0.3538135593220339,0.3443298969072165,0.1108667641964542,0.3689012719305161
2020-09-22,0.34591194968553457,0.3032863849765258,0.3283898305084746,0.3237113402061856,0.17817348414076345,0.27870479154757377
2020-09-23,0.3312368972746331,0.2863849765258216,0.3199152542372881,0.3319587628865979,0.16966866191674718,0.41967280000270407
2020-09-24,0.3165618448637317,0.28262910798122065,0.3241525423728814,0.3154639175257732,0.13953582563637595,0.2979239518927465
2020-09-25,0.3165618448637317,0.27511737089201876,0.326271186440678,0.31752577319587627,0.06715042387604904,0.389166980122102
2020-09-28,0.32914046121593293,0.2863849765258216,0.3305084745762712,0.3237113402061856,0.08098317596378682,0.40963910884906773
2020-09-29,0.32914046121593293,0.29014084507042254,0.336864406779661,0.3237113402061856,0.11516275911709814,0.3789043285784555
2020-10-05,0.31236897274633124,0.29389671361502345,0.3220338983050847,0.334020618556701,0.17105136105509605,0.429864917858766
2020-10-06,0.3522012578616352,0.30704225352112674,0.3474576271186441,0.3402061855670103,0.10286375017706477,0.4092202362048338
2020-10-07,0.33752620545073375,0.30704225352112674,0.3432203389830508,0.35876288659793815,0.1075718188004191,0.4693896054090557
2020-10-08,0.3752620545073375,0.3220657276995305,0.3644067796610169,0.354639175257732,0.22264497353417728,0.35909861040741037
2020-10-12,0.36477987421383645,0.3164319248826291,0.3728813559322034,0.36907216494845363,0.12276019353363905,0.44845657002836775
2020-10-13,0.3857442348008386,0.3352112676056338,0.3834745762711864,0.37938144329896906,0.15945119533134547,0.4280087374545168
2020-10-14,0.3857442348008386,0.3295774647887324,0.3855932203389831,0.37938144329896906,0.12206085350097337,0.3789043285784555
2020-10-15,0.37945492662473795,0.323943661971831,0.3686440677966102,0.36082474226804123,0.14180949398364232,0.2912420735208961
2020-10-16,0.36477987421383645,0.3164319248826291,0.3538135593220339,0.35051546391752575,0.12759058544783414,0.32947255697655375
2020-10-19,0.35639412997903563,0.3126760563380282,0.3644067796610169,0.36082474226804123,0.10299574955841008,0.4287514932190282
2020-10-20,0.3710691823899371,0.32582159624413143,0.3771186440677966,0.37938144329896906,0.16037957954547807,0.46788151746187845
2020-10-21,0.389937106918239,0.3370892018779343,0.3877118644067797,0.37938144329896906,0.11752713194112371,0.3789043285784555
2020-10-22,0.3710691823899371,0.3183098591549296,0.3707627118644068,0.3628865979381443,0.10085600871321304,0.300982324082847
2020-10-23,0.3731656184486373,0.3164319248826291,0.3707627118644068,0.3649484536082474,0.042044032717724604,0.3887742330580366
2020-10-26,0.3731656184486373,0.3295774647887324,0.3771186440677966,0.36907216494845363,0.08872104381122042,0.3986113471572861
2020-10-27,0.3710691823899371,0.3145539906103286,0.3644067796610169,0.35670103092783506,0.13594450561003285,0.31997903792718163
2020-10-28,0.3522012578616352,0.2976525821596244,0.3495762711864407,0.3402061855670103,0.10245039894651269,0.29954897617406495
2020-10-29,0.3270440251572327,0.28075117370892017,0.3220338983050847,0.3216494845360825,0.19954350854686828,0.288419051747856
2020-10-30,0.3228511530398323,0.27136150234741785,0.3029661016949153,0.2907216494845361,0.2500635599673639,0.22575942516464556
2020-11-02,0.2893081761006289,0.2619718309859155,0.2902542372881356,0.30721649484536084,0.174136200437021,0.4627462026735545
2020-11-03,0.32075471698113206,0.28826291079812205,0.3241525423728814,0.33608247422680415,0.10862555451953568,0.5235826844864611
2020-11-04,0.3417190775681342,0.29014084507042254,0.3283898305084746,0.32989690721649484,0.18867973116319206,0.3486399786181082
2020-11-05,0.3438155136268344,0.3145539906103286,0.3495762711864407,0.3670103092783505,0.1759152644172122,0.561421639108554
2020-11-06,0.37945492662473795,0.323943661971831,0.3665254237288136,0.3628865979381443,0.1318021688992353,0.35922999162247526
2020-11-09,0.37945492662473795,0.32582159624413143,0.3771186440677966,0.3649484536082474,0.11976893306611709,0.3887742330580366
2020-11-10,0.3752620545073375,0.3183098591549296,0.3644067796610169,0.3649484536082474,0.1573920215429047,0.3789043285784555
2020-11-11,0.37945492662473795,0.3352112676056338,0.3834745762711864,0.38762886597938145,0.23493036733952757,0.48729293076202823
2020-11-12,0.3857442348008386,0.3352112676056338,0.3898305084745763,0.38144329896907214,0.16599192495943405,0.34987425063932853
2020-11-13,0.3920335429769392,0.36901408450704226,0.3961864406779661,0.4268041237113402,0.3044884343807583,0.592838553216195
2020-11-16,0.44863731656184486,0.4347417840375587,0.4576271186440678,0.49072164948453606,0.3618057264594055,0.6698634905390175
2020-11-17,0.5115303983228512,0.4403755868544601,0.4936440677966102,0.47835051546391755,0.28905471515712855,0.3252227666578387
2020-11-18,0.48427672955974843,0.4253521126760563,0.4745762711864407,0.45979381443298967,0.2034094970591723,0.29764662183560303
2020-11-19,0.45073375262054505,0.39906103286384975,0.4576271186440678,0.4556701030927835,0.12801761095787678,0.36059626502219566
2020-11-20,0.44654088050314467,0.40657276995305164,0.4576271186440678,0.4577319587628866,0.11001856851230996,0.38808670101224496
2020-11-23,0.46540880503144655,0.45539906103286387,0.4745762711864407,0.5154639175257731,0.2527434585103611,0.6356133743008516
2020-11-24,0.5303983228511531,0.48732394366197185,0.5233050847457628,0.5195876288659794,0.312170232950696,0.39648006959246535
2020-11-25,0.5303983228511531,0.4647887323943662,0.5127118644067796,0.49690721649484537,0.31558679189988204,0.2825233263413649
2020-11-26,0.49266247379454925,0.4591549295774648,0.5021186440677966,0.5257731958762887,0.15679786463587056,0.5035970857724429
2020-11-27,0.5324947589098532,0.4666666666666667,0.5360169491525424,0.5298969072164949,0.09812752862534752,0.396350836202656
2020-11-30,0.5408805031446541,0.4704225352112676,0.5169491525423728,0.49896907216494846,0.4500105307329727,0.24843924223912553
2020-12-01,0.5136268343815513,0.4647887323943662,0.5254237288135594,0.5216494845360825,0.19587897907782006,0.476730323352834
2020-12-02,0.5408805031446541,0.49483568075117373,0.5508474576271186,0.5567010309278351,0.28313849555127546,0.5276370926903731
2020-12-03,0.5765199161425576,0.5061032863849765,0.5720338983050848,0.5608247422680412,0.21185772953138682,0.3959742928726374
